co_code,industry_type,incorporation_year,nse,year,sales,retained_profits,total_assets
257241,Wires & cables,1990.0,UNIFLEX,2001.0,1858.7,-34.2,1687.6
257241,Wires & cables,1990.0,UNIFLEX,2002.0,1989.4,-34.2,1800.3
257241,Wires & cables,1990.0,UNIFLEX,2003.0,1057.6,-152.6,1438.6
257241,Wires & cables,1990.0,UNIFLEX,2004.0,773.0,-210.4,985.2
257241,Wires & cables,1990.0,UNIFLEX,2005.0,370.3,-251.2,774.6
257241,Wires & cables,1990.0,UNIFLEX,2006.0,428.9,237.0,617.0
257241,Wires & cables,1990.0,UNIFLEX,2007.0,328.1,246.6,1085.9
257241,Wires & cables,1990.0,UNIFLEX,2008.0,1223.5,-80.4,1239.9
257241,Wires & cables,1990.0,UNIFLEX,2009.0,1465.9,-286.7,1678.6
257241,Wires & cables,1990.0,UNIFLEX,2010.0,1950.6,-274.6,1962.1
257241,Wires & cables,1990.0,UNIFLEX,2011.0,3369.0,-282.5,2055.6
258271,Wires & cables,1945.0,UNIVCABLES,2001.0,1873.4,-38.1,1768.6
258271,Wires & cables,1945.0,UNIVCABLES,2002.0,1929.4,-39.9,1755.7
258271,Wires & cables,1945.0,UNIVCABLES,2003.0,1559.7,-40.0,1543.3
258271,Wires & cables,1945.0,UNIVCABLES,2004.0,1598.6,-41.7,1599.1
258271,Wires & cables,1945.0,UNIVCABLES,2005.0,2272.1,16.4,1993.7
258271,Wires & cables,1945.0,UNIVCABLES,2006.0,3461.3,120.0,2498.0
258271,Wires & cables,1945.0,UNIVCABLES,2007.0,4393.1,154.8,3327.3
258271,Wires & cables,1945.0,UNIVCABLES,2008.0,5700.3,107.7,4216.9
258271,Wires & cables,1945.0,UNIVCABLES,2009.0,6474.2,43.0,4223.5
258271,Wires & cables,1945.0,UNIVCABLES,2010.0,5316.6,203.8,4451.3
258271,Wires & cables,1945.0,UNIVCABLES,2011.0,5797.6,124.4,4625.1
258271,Wires & cables,1945.0,UNIVCABLES,2012.0,6771.0,-139.3,4711.1
258271,Wires & cables,1945.0,UNIVCABLES,2013.0,6878.5,-46.2,5945.2
258271,Wires & cables,1945.0,UNIVCABLES,2014.0,6796.1,-400.6,6193.2
258271,Wires & cables,1945.0,UNIVCABLES,2015.0,7588.8,-347.1,6381.9
258271,Wires & cables,1945.0,UNIVCABLES,2016.0,8324.2,195.5,6828.5
258271,Wires & cables,1945.0,UNIVCABLES,2017.0,9010.6,291.1,7777.5
258271,Wires & cables,1945.0,UNIVCABLES,2018.0,12104.1,419.4,10472.9
258271,Wires & cables,1945.0,UNIVCABLES,2019.0,14198.3,627.3,12858.0
258271,Wires & cables,1945.0,UNIVCABLES,2020.0,15741.2,561.8,14704.8
258271,Wires & cables,1945.0,UNIVCABLES,2021.0,12860.0,52.3,14999.1
258271,Wires & cables,1945.0,UNIVCABLES,2022.0,18190.4,270.1,17972.4
387597,Wires & cables,2007.0,DYCL,2008.0,1126.3,25.2,532.2
387597,Wires & cables,2007.0,DYCL,2009.0,1139.1,19.7,725.0
387597,Wires & cables,2007.0,DYCL,2010.0,1096.0,5.1,790.7
387597,Wires & cables,2007.0,DYCL,2011.0,1397.0,3.2,858.2
387597,Wires & cables,2007.0,DYCL,2014.0,2159.4,15.8,1026.9
387597,Wires & cables,2007.0,DYCL,2015.0,2875.7,25.9,1331.8
387597,Wires & cables,2007.0,DYCL,2016.0,2983.4,68.4,1614.4
387597,Wires & cables,2007.0,DYCL,2017.0,3330.5,80.0,1757.4
387597,Wires & cables,2007.0,DYCL,2018.0,3676.4,74.3,2382.6
387597,Wires & cables,2007.0,DYCL,2019.0,5275.6,205.7,2921.5
387597,Wires & cables,2007.0,DYCL,2020.0,4291.9,175.7,3025.4
387597,Wires & cables,2007.0,DYCL,2021.0,3432.2,93.0,3002.7
387597,Wires & cables,2007.0,DYCL,2022.0,5642.4,303.5,3532.4
388227,Wires & cables,2006.0,SHILPI,2010.0,1700.1,97.0,1750.3
388227,Wires & cables,2006.0,SHILPI,2011.0,2305.4,133.6,3662.9
388227,Wires & cables,2006.0,SHILPI,2012.0,4605.5,151.3,3870.4
388227,Wires & cables,2006.0,SHILPI,2013.0,6548.9,261.9,4924.9
388227,Wires & cables,2006.0,SHILPI,2014.0,9860.3,241.1,6810.1
388227,Wires & cables,2006.0,SHILPI,2015.0,14076.8,252.5,8986.9
388227,Wires & cables,2006.0,SHILPI,2016.0,19602.3,409.1,19946.3
388227,Wires & cables,2006.0,SHILPI,2017.0,20537.6,-7056.8,21831.9
389196,Wires & cables,2004.0,KRITIKA,2008.0,204.6,0.6,82.5
389196,Wires & cables,2004.0,KRITIKA,2009.0,230.8,0.6,83.7
389196,Wires & cables,2004.0,KRITIKA,2010.0,252.3,1.5,146.8
389196,Wires & cables,2004.0,KRITIKA,2011.0,397.6,-4.8,471.5
389196,Wires & cables,2004.0,KRITIKA,2012.0,857.5,3.1,440.9
389196,Wires & cables,2004.0,KRITIKA,2014.0,1681.1,8.4,976.7
389196,Wires & cables,2004.0,KRITIKA,2015.0,1991.1,14.6,962.0
389196,Wires & cables,2004.0,KRITIKA,2016.0,2382.9,27.5,1197.7
389196,Wires & cables,2004.0,KRITIKA,2017.0,2246.5,23.2,1165.0
389196,Wires & cables,2004.0,KRITIKA,2018.0,2955.2,50.8,1412.6
389196,Wires & cables,2004.0,KRITIKA,2019.0,2744.8,67.5,1442.6
389196,Wires & cables,2004.0,KRITIKA,2020.0,1734.9,15.0,1337.5
389196,Wires & cables,2004.0,KRITIKA,2021.0,1365.2,7.8,1334.9
389196,Wires & cables,2004.0,KRITIKA,2022.0,2444.2,40.3,1270.4
527344,Wires & cables,2014.0,VMARCIND,2014.0,51.7,0.4,451.3
527344,Wires & cables,2014.0,VMARCIND,2015.0,729.0,15.8,444.9
527344,Wires & cables,2014.0,VMARCIND,2016.0,1105.4,24.6,467.7
527344,Wires & cables,2014.0,VMARCIND,2017.0,1368.1,30.2,706.5
527344,Wires & cables,2014.0,VMARCIND,2018.0,1453.2,24.8,709.0
527344,Wires & cables,2014.0,VMARCIND,2019.0,2049.5,48.6,878.5
527344,Wires & cables,2014.0,VMARCIND,2020.0,1712.1,49.2,1307.1
527344,Wires & cables,2014.0,VMARCIND,2021.0,1751.4,57.9,1311.9
94113,Diversified machinery,1988.0,HINPOWPLUS,2001.0,1723.3,59.3,1476.3
94113,Diversified machinery,1988.0,HINPOWPLUS,2002.0,1803.5,48.7,1574.5
94113,Diversified machinery,1988.0,HINPOWPLUS,2003.0,1951.9,62.9,1619.7
94113,Diversified machinery,1988.0,HINPOWPLUS,2004.0,2269.0,97.7,1687.4
94113,Diversified machinery,1988.0,HINPOWPLUS,2005.0,2309.9,57.8,1908.3
226821,Diversified machinery,1957.0,SIEMENS,2001.0,12281.9,541.1,10062.6
226821,Diversified machinery,1957.0,SIEMENS,2002.0,13619.5,683.3,11162.1
226821,Diversified machinery,1957.0,SIEMENS,2003.0,15110.0,1113.4,15869.2
226821,Diversified machinery,1957.0,SIEMENS,2004.0,19155.5,1176.5,19817.7
226821,Diversified machinery,1957.0,SIEMENS,2005.0,29251.8,1999.6,28707.6
226821,Diversified machinery,1957.0,SIEMENS,2006.0,47947.1,2870.6,44874.0
226821,Diversified machinery,1957.0,SIEMENS,2007.0,80582.6,5018.7,58896.4
226821,Diversified machinery,1957.0,SIEMENS,2008.0,86100.7,4749.9,81330.4
226821,Diversified machinery,1957.0,SIEMENS,2009.0,86143.3,8476.2,97744.3
226821,Diversified machinery,1957.0,SIEMENS,2010.0,95609.2,6306.3,114125.8
226821,Diversified machinery,1957.0,SIEMENS,2011.0,122556.0,6081.0,126203.0
226821,Diversified machinery,1957.0,SIEMENS,2012.0,131604.0,977.0,134127.0
226821,Diversified machinery,1957.0,SIEMENS,2013.0,115522.0,-144.0,128193.0
226821,Diversified machinery,1957.0,SIEMENS,2014.0,108034.0,3468.0,137963.0
226821,Diversified machinery,1957.0,SIEMENS,2015.0,106660.0,7547.0,145140.0
226821,Diversified machinery,1957.0,SIEMENS,2016.0,110537.0,13098.0,166166.0
226821,Diversified machinery,1957.0,SIEMENS,2017.0,111893.0,8764.0,187113.0
226821,Diversified machinery,1957.0,SIEMENS,2018.0,125517.0,5939.0,203136.0
226821,Diversified machinery,1957.0,SIEMENS,2019.0,128287.0,7864.0,217831.0
226821,Diversified machinery,1957.0,SIEMENS,2020.0,97055.0,4560.0,224789.0
226821,Diversified machinery,1957.0,SIEMENS,2021.0,128213.0,8537.0,244840.0
33264,Copper & copper products,1985.0,BHAGYANGR,2001.0,1470.5,40.4,715.6
33264,Copper & copper products,1985.0,BHAGYANGR,2002.0,1237.8,82.0,715.2
33264,Copper & copper products,1985.0,BHAGYANGR,2003.0,432.0,15.1,700.5
33264,Copper & copper products,1985.0,BHAGYANGR,2004.0,878.8,85.6,1150.4
33264,Copper & copper products,1985.0,BHAGYANGR,2005.0,1559.9,251.7,1153.0
33264,Copper & copper products,1985.0,BHAGYANGR,2006.0,2029.3,234.3,1493.1
33264,Copper & copper products,1985.0,BHAGYANGR,2007.0,2157.3,649.4,3079.9
33264,Copper & copper products,1985.0,BHAGYANGR,2008.0,2197.5,321.8,3758.5
33264,Copper & copper products,1985.0,BHAGYANGR,2009.0,2131.6,75.6,3408.4
33264,Copper & copper products,1985.0,BHAGYANGR,2010.0,1891.0,101.6,3104.0
33264,Copper & copper products,1985.0,BHAGYANGR,2011.0,2049.8,70.0,3090.8
33264,Copper & copper products,1985.0,BHAGYANGR,2012.0,2154.0,-24.3,3112.6
33264,Copper & copper products,1985.0,BHAGYANGR,2013.0,2307.1,11.3,3028.4
33264,Copper & copper products,1985.0,BHAGYANGR,2014.0,2628.1,25.6,3219.7
33264,Copper & copper products,1985.0,BHAGYANGR,2015.0,2878.3,-2.5,3322.8
33264,Copper & copper products,1985.0,BHAGYANGR,2016.0,3264.0,20.1,3180.8
33264,Copper & copper products,1985.0,BHAGYANGR,2017.0,3338.4,48.5,1901.9
33264,Copper & copper products,1985.0,BHAGYANGR,2018.0,5222.4,128.6,1714.4
33264,Copper & copper products,1985.0,BHAGYANGR,2019.0,6674.2,65.0,2377.5
33264,Copper & copper products,1985.0,BHAGYANGR,2020.0,5886.5,11.0,1741.7
33264,Copper & copper products,1985.0,BHAGYANGR,2021.0,5904.9,9.7,2383.8
33264,Copper & copper products,1985.0,BHAGYANGR,2022.0,12820.3,43.7,2573.6
52787,Copper & copper products,1979.0,CUBEXTUB,2001.0,167.2,-24.5,183.9
52787,Copper & copper products,1979.0,CUBEXTUB,2002.0,202.0,-120.8,187.4
52787,Copper & copper products,1979.0,CUBEXTUB,2003.0,231.5,-37.8,181.0
52787,Copper & copper products,1979.0,CUBEXTUB,2004.0,318.8,-22.2,199.2
52787,Copper & copper products,1979.0,CUBEXTUB,2005.0,428.4,42.6,252.9
52787,Copper & copper products,1979.0,CUBEXTUB,2006.0,473.7,42.0,326.0
52787,Copper & copper products,1979.0,CUBEXTUB,2007.0,922.9,331.9,463.3
52787,Copper & copper products,1979.0,CUBEXTUB,2008.0,977.8,53.6,524.1
52787,Copper & copper products,1979.0,CUBEXTUB,2009.0,492.5,-11.8,480.5
52787,Copper & copper products,1979.0,CUBEXTUB,2010.0,644.1,18.7,507.8
52787,Copper & copper products,1979.0,CUBEXTUB,2011.0,576.7,9.3,514.1
52787,Copper & copper products,1979.0,CUBEXTUB,2012.0,620.2,3.4,629.0
52787,Copper & copper products,1979.0,CUBEXTUB,2013.0,437.8,0.2,635.7
52787,Copper & copper products,1979.0,CUBEXTUB,2014.0,490.0,1.5,661.4
52787,Copper & copper products,1979.0,CUBEXTUB,2015.0,629.8,1.9,671.8
52787,Copper & copper products,1979.0,CUBEXTUB,2016.0,575.5,3.0,672.2
52787,Copper & copper products,1979.0,CUBEXTUB,2017.0,513.4,3.5,684.6
52787,Copper & copper products,1979.0,CUBEXTUB,2018.0,527.1,3.8,745.6
52787,Copper & copper products,1979.0,CUBEXTUB,2019.0,885.4,6.6,790.4
52787,Copper & copper products,1979.0,CUBEXTUB,2020.0,720.6,4.3,788.3
52787,Copper & copper products,1979.0,CUBEXTUB,2021.0,819.1,13.3,859.6
52787,Copper & copper products,1979.0,CUBEXTUB,2022.0,1548.0,24.2,932.1
99375,Copper & copper products,1983.0,INDOGULF,2001.0,24194.9,1876.0,32156.6
99375,Copper & copper products,1983.0,INDOGULF,2002.0,29200.5,2376.9,34935.4
160739,Copper & copper products,1989.0,NCOPPER,2005.0,617.4,8.9,369.4
160739,Copper & copper products,1989.0,NCOPPER,2006.0,886.7,37.4,434.8
160739,Copper & copper products,1989.0,NCOPPER,2007.0,1055.0,50.4,729.2
160739,Copper & copper products,1989.0,NCOPPER,2008.0,1413.8,85.7,1227.7
160739,Copper & copper products,1989.0,NCOPPER,2009.0,1448.9,12.8,1271.3
160739,Copper & copper products,1989.0,NCOPPER,2010.0,1888.0,74.3,2204.2
160739,Copper & copper products,1989.0,NCOPPER,2011.0,2990.5,88.8,4431.8
160739,Copper & copper products,1989.0,NCOPPER,2012.0,2887.7,-19.2,5109.4
160739,Copper & copper products,1989.0,NCOPPER,2013.0,577.8,-720.2,5179.9
160739,Copper & copper products,1989.0,NCOPPER,2014.0,48.6,-1983.8,2379.5
236919,Copper & copper products,1975.0,STER,2001.0,20658.8,904.5,35226.6
236919,Copper & copper products,1975.0,STER,2002.0,17572.9,717.2,35296.0
236919,Copper & copper products,1975.0,STER,2003.0,23782.2,1448.8,40345.2
236919,Copper & copper products,1975.0,STER,2004.0,32895.9,1728.3,48951.3
236919,Copper & copper products,1975.0,STER,2005.0,42790.5,685.6,69094.1
236919,Copper & copper products,1975.0,STER,2006.0,79231.0,4352.6,81332.9
236919,Copper & copper products,1975.0,STER,2007.0,124575.7,5292.4,90428.2
236919,Copper & copper products,1975.0,STER,2008.0,134515.9,6200.7,184350.6
236919,Copper & copper products,1975.0,STER,2009.0,122777.4,9463.1,198605.1
236919,Copper & copper products,1975.0,STER,2010.0,136764.7,4104.7,297336.6
236919,Copper & copper products,1975.0,STER,2011.0,162667.4,9900.0,332892.3
236919,Copper & copper products,1975.0,STER,2012.0,190509.1,9712.1,344017.3
236919,Copper & copper products,1975.0,STER,2013.0,200681.7,8042.0,404660.4
433458,Copper & copper products,2007.0,SAGARDEEP,2011.0,1340.6,13.9,469.3
433458,Copper & copper products,2007.0,SAGARDEEP,2012.0,1828.0,18.8,562.2
433458,Copper & copper products,2007.0,SAGARDEEP,2013.0,2047.8,6.4,456.5
433458,Copper & copper products,2007.0,SAGARDEEP,2015.0,1391.7,7.3,432.0
433458,Copper & copper products,2007.0,SAGARDEEP,2016.0,1321.7,4.0,411.7
433458,Copper & copper products,2007.0,SAGARDEEP,2017.0,746.8,2.7,491.8
433458,Copper & copper products,2007.0,SAGARDEEP,2018.0,627.1,5.5,399.2
433458,Copper & copper products,2007.0,SAGARDEEP,2019.0,602.9,17.3,417.5
433458,Copper & copper products,2007.0,SAGARDEEP,2020.0,410.2,2.6,408.7
433458,Copper & copper products,2007.0,SAGARDEEP,2021.0,772.8,1.5,394.4
521822,Copper & copper products,2006.0,ELITE,2014.0,130.9,0.5,53.9
541704,Copper & copper products,2012.0,MCL,2015.0,195.2,6.9,123.0
541704,Copper & copper products,2012.0,MCL,2016.0,356.0,7.3,91.2
541704,Copper & copper products,2012.0,MCL,2017.0,715.1,8.4,228.2
541704,Copper & copper products,2012.0,MCL,2018.0,1688.3,23.7,238.4
541704,Copper & copper products,2012.0,MCL,2019.0,2128.7,36.4,455.3
541704,Copper & copper products,2012.0,MCL,2020.0,2022.9,44.5,598.2
21283,Glass & glassware,1984.0,ASAHIINDIA,2001.0,2252.6,57.2,1502.8
21283,Glass & glassware,1984.0,ASAHIINDIA,2002.0,2364.1,78.3,1903.2
21283,Glass & glassware,1984.0,ASAHIINDIA,2003.0,4700.2,241.5,5147.0
21283,Glass & glassware,1984.0,ASAHIINDIA,2004.0,5658.2,509.9,5185.0
21283,Glass & glassware,1984.0,ASAHIINDIA,2005.0,6768.9,550.5,7389.5
21283,Glass & glassware,1984.0,ASAHIINDIA,2006.0,6839.9,753.2,13241.2
21283,Glass & glassware,1984.0,ASAHIINDIA,2007.0,8875.4,302.2,18571.7
21283,Glass & glassware,1984.0,ASAHIINDIA,2008.0,11161.6,133.4,19937.3
21283,Glass & glassware,1984.0,ASAHIINDIA,2009.0,13065.9,-406.0,22212.1
21283,Glass & glassware,1984.0,ASAHIINDIA,2010.0,13306.9,12.3,20110.3
21283,Glass & glassware,1984.0,ASAHIINDIA,2011.0,16287.0,151.5,21506.2
21283,Glass & glassware,1984.0,ASAHIINDIA,2012.0,17606.8,-587.3,23566.5
21283,Glass & glassware,1984.0,ASAHIINDIA,2013.0,20689.0,-917.9,24286.9
21283,Glass & glassware,1984.0,ASAHIINDIA,2014.0,22587.8,-402.2,24040.1
21283,Glass & glassware,1984.0,ASAHIINDIA,2015.0,22219.6,502.1,23570.2
21283,Glass & glassware,1984.0,ASAHIINDIA,2016.0,23351.6,797.1,23758.9
21283,Glass & glassware,1984.0,ASAHIINDIA,2017.0,25305.4,1304.8,29108.5
21283,Glass & glassware,1984.0,ASAHIINDIA,2018.0,26363.6,1560.9,34070.8
21283,Glass & glassware,1984.0,ASAHIINDIA,2019.0,28585.1,1461.1,38458.2
21283,Glass & glassware,1984.0,ASAHIINDIA,2020.0,25992.6,1013.0,39784.0
21283,Glass & glassware,1984.0,ASAHIINDIA,2021.0,23804.9,1388.4,39092.6
21283,Glass & glassware,1984.0,ASAHIINDIA,2022.0,31096.3,3233.1,39013.7
29859,Glass & glassware,1980.0,BANARBEADS,2001.0,71.2,-23.7,389.9
29859,Glass & glassware,1980.0,BANARBEADS,2002.0,68.3,-42.0,353.7
29859,Glass & glassware,1980.0,BANARBEADS,2003.0,160.3,11.1,370.9
29859,Glass & glassware,1980.0,BANARBEADS,2004.0,147.6,11.2,380.5
29859,Glass & glassware,1980.0,BANARBEADS,2005.0,146.8,-6.0,345.0
29859,Glass & glassware,1980.0,BANARBEADS,2006.0,314.1,27.2,340.8
29859,Glass & glassware,1980.0,BANARBEADS,2007.0,266.1,21.3,353.5
29859,Glass & glassware,1980.0,BANARBEADS,2008.0,172.8,-61.4,266.0
29859,Glass & glassware,1980.0,BANARBEADS,2009.0,245.5,29.4,301.8
29859,Glass & glassware,1980.0,BANARBEADS,2010.0,342.4,41.9,397.7
29859,Glass & glassware,1980.0,BANARBEADS,2011.0,377.1,31.0,449.5
29859,Glass & glassware,1980.0,BANARBEADS,2012.0,335.8,16.4,472.4
29859,Glass & glassware,1980.0,BANARBEADS,2013.0,275.8,11.4,462.6
29859,Glass & glassware,1980.0,BANARBEADS,2014.0,266.3,10.3,448.7
29859,Glass & glassware,1980.0,BANARBEADS,2015.0,229.0,8.4,586.7
29859,Glass & glassware,1980.0,BANARBEADS,2016.0,246.6,23.1,524.8
29859,Glass & glassware,1980.0,BANARBEADS,2017.0,269.9,13.6,477.8
29859,Glass & glassware,1980.0,BANARBEADS,2018.0,234.7,5.8,488.5
29859,Glass & glassware,1980.0,BANARBEADS,2019.0,174.0,11.6,481.3
29859,Glass & glassware,1980.0,BANARBEADS,2020.0,250.9,23.0,498.2
29859,Glass & glassware,1980.0,BANARBEADS,2021.0,203.0,23.8,560.9
29859,Glass & glassware,1980.0,BANARBEADS,2022.0,252.3,15.8,597.8
37935,Glass & glassware,1962.0,BORORENEW,2001.0,782.0,1.0,1231.2
37935,Glass & glassware,1962.0,BORORENEW,2002.0,864.9,-9.7,1300.5
37935,Glass & glassware,1962.0,BORORENEW,2003.0,687.3,4.4,1183.6
37935,Glass & glassware,1962.0,BORORENEW,2004.0,651.1,1.1,1032.5
37935,Glass & glassware,1962.0,BORORENEW,2005.0,640.3,19.4,983.4
37935,Glass & glassware,1962.0,BORORENEW,2006.0,711.6,32.2,937.1
37935,Glass & glassware,1962.0,BORORENEW,2007.0,737.1,97.6,1166.6
37935,Glass & glassware,1962.0,BORORENEW,2008.0,775.7,5.4,1185.2
37935,Glass & glassware,1962.0,BORORENEW,2009.0,712.7,-94.1,1093.9
37935,Glass & glassware,1962.0,BORORENEW,2010.0,910.9,-247.9,964.2
37935,Glass & glassware,1962.0,BORORENEW,2011.0,1198.6,6293.3,6971.7
37935,Glass & glassware,1962.0,BORORENEW,2012.0,1261.4,270.9,6603.3
37935,Glass & glassware,1962.0,BORORENEW,2013.0,1346.2,145.6,6608.8
37935,Glass & glassware,1962.0,BORORENEW,2014.0,1569.0,301.2,6929.3
37935,Glass & glassware,1962.0,BORORENEW,2015.0,1767.1,401.1,7506.0
37935,Glass & glassware,1962.0,BORORENEW,2016.0,2235.3,-4.4,7157.3
37935,Glass & glassware,1962.0,BORORENEW,2017.0,2681.9,1266.9,8227.6
37935,Glass & glassware,1962.0,BORORENEW,2018.0,2970.5,394.1,8936.0
37935,Glass & glassware,1962.0,BORORENEW,2019.0,2180.8,393.0,4271.2
37935,Glass & glassware,1962.0,BORORENEW,2020.0,2726.0,-64.6,5211.8
37935,Glass & glassware,1962.0,BORORENEW,2021.0,5039.9,896.4,8007.0
37935,Glass & glassware,1962.0,BORORENEW,2022.0,6474.6,1658.5,10593.5
40152,Glass & glassware,1992.0,CGGLASS,2001.0,369.7,-144.8,685.5
40152,Glass & glassware,1992.0,CGGLASS,2002.0,373.3,-170.4,719.0
73929,Glass & glassware,1991.0,FLOATGLASS,2001.0,1949.9,-132.4,3826.6
73929,Glass & glassware,1991.0,FLOATGLASS,2002.0,2439.8,43.7,3661.9
86640,Glass & glassware,1988.0,GUJBOROSIL,2001.0,521.0,-268.7,933.0
86640,Glass & glassware,1988.0,GUJBOROSIL,2002.0,745.2,-245.4,943.9
86640,Glass & glassware,1988.0,GUJBOROSIL,2003.0,740.7,1403.6,861.3
86640,Glass & glassware,1988.0,GUJBOROSIL,2004.0,756.9,50.4,805.6
86640,Glass & glassware,1988.0,GUJBOROSIL,2005.0,874.1,36.8,825.5
86640,Glass & glassware,1988.0,GUJBOROSIL,2006.0,902.2,15.6,845.3
86640,Glass & glassware,1988.0,GUJBOROSIL,2007.0,1061.4,55.7,940.7
86640,Glass & glassware,1988.0,GUJBOROSIL,2008.0,929.1,16.1,1122.5
86640,Glass & glassware,1988.0,GUJBOROSIL,2009.0,1030.2,48.2,1259.3
86640,Glass & glassware,1988.0,GUJBOROSIL,2010.0,878.9,-9.7,2091.2
86640,Glass & glassware,1988.0,GUJBOROSIL,2011.0,966.8,-189.2,2208.4
86640,Glass & glassware,1988.0,GUJBOROSIL,2012.0,818.8,-211.2,2246.6
86640,Glass & glassware,1988.0,GUJBOROSIL,2013.0,1029.5,-79.9,2316.8
86640,Glass & glassware,1988.0,GUJBOROSIL,2014.0,1445.3,82.9,2169.6
86640,Glass & glassware,1988.0,GUJBOROSIL,2015.0,1625.5,15.3,2082.5
86640,Glass & glassware,1988.0,GUJBOROSIL,2016.0,1883.0,75.3,2060.6
86640,Glass & glassware,1988.0,GUJBOROSIL,2017.0,1883.3,142.8,2278.6
86640,Glass & glassware,1988.0,GUJBOROSIL,2018.0,1998.1,69.2,2283.8
86640,Glass & glassware,1988.0,GUJBOROSIL,2019.0,2180.8,100.8,4134.8
86723,Glass & glassware,1998.0,PIRGLASS,2001.0,2586.9,39.5,5722.9
86723,Glass & glassware,1998.0,PIRGLASS,2002.0,2491.6,60.0,5999.6
86723,Glass & glassware,1998.0,PIRGLASS,2004.0,2849.9,52.2,5811.5
86723,Glass & glassware,1998.0,PIRGLASS,2005.0,3155.5,109.2,5811.0
86723,Glass & glassware,1998.0,PIRGLASS,2006.0,3492.2,296.9,6547.7
86723,Glass & glassware,1998.0,PIRGLASS,2007.0,4247.9,353.5,8960.3
86723,Glass & glassware,1998.0,PIRGLASS,2008.0,5187.6,131.0,11769.2
86723,Glass & glassware,1998.0,PIRGLASS,2009.0,6364.5,-543.5,12989.9
86723,Glass & glassware,1998.0,PIRGLASS,2010.0,7045.1,63.9,11703.0
86723,Glass & glassware,1998.0,PIRGLASS,2011.0,7972.8,358.7,12677.6
86723,Glass & glassware,1998.0,PIRGLASS,2012.0,8874.7,453.6,15041.1
86723,Glass & glassware,1998.0,PIRGLASS,2013.0,10629.2,-46.3,15988.7
86723,Glass & glassware,1998.0,PIRGLASS,2014.0,11384.8,153.2,17150.3
86723,Glass & glassware,1998.0,PIRGLASS,2015.0,12408.0,64.5,16569.9
86723,Glass & glassware,1998.0,PIRGLASS,2016.0,13639.5,1008.3,17678.1
86723,Glass & glassware,1998.0,PIRGLASS,2017.0,13801.9,1129.8,16614.6
86723,Glass & glassware,1998.0,PIRGLASS,2018.0,13118.2,512.9,16726.9
86723,Glass & glassware,1998.0,PIRGLASS,2019.0,14666.5,834.0,24725.7
86723,Glass & glassware,1998.0,PIRGLASS,2020.0,15758.0,1177.3,18800.7
91300,Glass & glassware,1974.0,HARYANSHET,2001.0,1245.2,-360.2,910.6
91300,Glass & glassware,1974.0,HARYANSHET,2002.0,1433.9,-174.6,918.9
91300,Glass & glassware,1974.0,HARYANSHET,2003.0,1627.7,-183.1,817.0
91300,Glass & glassware,1974.0,HARYANSHET,2004.0,1059.0,-202.0,676.3
91300,Glass & glassware,1974.0,HARYANSHET,2005.0,1354.6,-63.5,661.2
91300,Glass & glassware,1974.0,HARYANSHET,2006.0,1254.5,-37.4,580.5
91300,Glass & glassware,1974.0,HARYANSHET,2007.0,331.4,8.1,480.8
91300,Glass & glassware,1974.0,HARYANSHET,2008.0,332.2,342.1,470.2
94131,Glass & glassware,1960.0,AGI,2001.0,1940.3,34.4,3544.3
94131,Glass & glassware,1960.0,AGI,2002.0,2117.1,18.7,3548.2
94131,Glass & glassware,1960.0,AGI,2003.0,2531.1,45.9,3504.6
94131,Glass & glassware,1960.0,AGI,2004.0,3054.9,173.3,3298.5
94131,Glass & glassware,1960.0,AGI,2005.0,3315.7,133.1,4047.6
94131,Glass & glassware,1960.0,AGI,2006.0,4393.1,188.8,5205.2
94131,Glass & glassware,1960.0,AGI,2007.0,5278.7,200.1,5701.4
94131,Glass & glassware,1960.0,AGI,2008.0,5778.4,190.0,6215.7
94131,Glass & glassware,1960.0,AGI,2009.0,6629.1,298.5,9902.2
94131,Glass & glassware,1960.0,AGI,2010.0,8397.9,235.4,12443.1
94131,Glass & glassware,1960.0,AGI,2011.0,11154.6,681.6,14302.0
94131,Glass & glassware,1960.0,AGI,2012.0,14329.3,870.6,23396.8
94131,Glass & glassware,1960.0,AGI,2013.0,16932.5,759.4,26894.4
94131,Glass & glassware,1960.0,AGI,2014.0,18755.0,330.2,28674.1
94131,Glass & glassware,1960.0,AGI,2015.0,19847.8,737.9,28977.0
94131,Glass & glassware,1960.0,AGI,2016.0,20892.4,858.2,27141.0
94131,Glass & glassware,1960.0,AGI,2017.0,22173.5,682.0,31448.5
94131,Glass & glassware,1960.0,AGI,2018.0,22708.5,399.5,35235.7
94131,Glass & glassware,1960.0,AGI,2019.0,16099.7,-195.9,28893.1
94131,Glass & glassware,1960.0,AGI,2020.0,18656.2,82.7,29318.8
94131,Glass & glassware,1960.0,AGI,2021.0,12494.7,556.4,29186.3
94131,Glass & glassware,1960.0,AGI,2022.0,14264.9,1510.2,33133.9
94203,Glass & glassware,1946.0,HINDNATGLS,2001.0,2363.2,99.7,3630.0
94203,Glass & glassware,1946.0,HINDNATGLS,2002.0,2818.0,69.8,3723.4
94203,Glass & glassware,1946.0,HINDNATGLS,2003.0,3015.9,25.0,4119.4
94203,Glass & glassware,1946.0,HINDNATGLS,2004.0,4361.8,212.9,4314.5
94203,Glass & glassware,1946.0,HINDNATGLS,2005.0,4715.3,306.3,5338.4
